County,Month,Year,Deaths,AgeGroup
Sherburne,5,2015,13,75-84
Sherburne,9,2015,12,75-84
Sherburne,11,2015,11,75-84
Sherburne,12,2015,16,75-84
Stearns,1,2015,34,75-84
Stearns,2,2015,24,75-84
Stearns,3,2015,24,75-84
Stearns,4,2015,31,75-84
Stearns,5,2015,16,75-84
Stearns,6,2015,18,75-84
Stearns,7,2015,19,75-84
Stearns,8,2015,19,75-84
Stearns,9,2015,18,75-84
Stearns,10,2015,19,75-84
Stearns,11,2015,23,75-84
Stearns,12,2015,22,75-84
Steele,3,2015,11,75-84
Washington,1,2015,28,75-84
Washington,2,2015,35,75-84
Washington,3,2015,34,75-84
Washington,4,2015,36,75-84
Washington,5,2015,30,75-84
Washington,6,2015,26,75-84
Washington,7,2015,25,75-84
Washington,8,2015,32,75-84
Washington,9,2015,32,75-84
Washington,10,2015,33,75-84
Washington,11,2015,34,75-84
Washington,12,2015,38,75-84
Winona,1,2015,12,75-84
Winona,2,2015,13,75-84
Winona,4,2015,13,75-84
Winona,10,2015,11,75-84
Winona,12,2015,12,75-84
Wright,1,2015,25,75-84
Wright,2,2015,15,75-84
Wright,3,2015,25,75-84
Wright,4,2015,13,75-84
Wright,5,2015,16,75-84
Wright,6,2015,13,75-84
Wright,8,2015,20,75-84
Wright,9,2015,14,75-84
Wright,10,2015,11,75-84
Wright,11,2015,15,75-84
Wright,12,2015,15,75-84
Aitkin,1,2015,12,85+
Aitkin,10,2015,10,85+
Anoka,1,2015,58,85+
Anoka,2,2015,41,85+
Anoka,3,2015,57,85+
Anoka,4,2015,43,85+
Anoka,5,2015,54,85+
Anoka,6,2015,39,85+
Anoka,7,2015,53,85+
Anoka,8,2015,39,85+
Anoka,9,2015,52,85+
Anoka,10,2015,48,85+
Anoka,11,2015,49,85+
Anoka,12,2015,54,85+
Becker,1,2015,23,85+
Becker,2,2015,10,85+
Becker,3,2015,11,85+
Becker,6,2015,10,85+
Becker,7,2015,15,85+
Becker,9,2015,11,85+
Becker,10,2015,11,85+
Becker,12,2015,15,85+
Beltrami,1,2015,12,85+
Beltrami,2,2015,16,85+
Beltrami,4,2015,13,85+
Beltrami,6,2015,12,85+
Beltrami,8,2015,11,85+
Beltrami,10,2015,15,85+
Benton,1,2015,16,85+
Benton,3,2015,18,85+
Benton,4,2015,18,85+
Benton,6,2015,14,85+
Benton,7,2015,13,85+
Benton,8,2015,11,85+
Benton,9,2015,16,85+
Benton,11,2015,12,85+
Benton,12,2015,14,85+
Blue Earth,1,2015,21,85+
Blue Earth,2,2015,19,85+
Blue Earth,3,2015,21,85+
Blue Earth,4,2015,15,85+
Blue Earth,5,2015,13,85+
Blue Earth,6,2015,20,85+
Blue Earth,7,2015,13,85+
Blue Earth,8,2015,13,85+
Blue Earth,9,2015,12,85+
Blue Earth,10,2015,15,85+
Blue Earth,11,2015,12,85+
Blue Earth,12,2015,22,85+
Brown,1,2015,15,85+
Brown,2,2015,13,85+
Brown,3,2015,12,85+
Brown,4,2015,11,85+
Brown,5,2015,10,85+
Brown,8,2015,13,85+
Brown,10,2015,10,85+
Brown,11,2015,12,85+
Brown,12,2015,11,85+
Carlton,1,2015,14,85+
Carlton,2,2015,11,85+
Carlton,3,2015,15,85+
Carlton,4,2015,17,85+
Carlton,7,2015,14,85+
Carlton,9,2015,10,85+
Carlton,10,2015,16,85+
Carlton,11,2015,11,85+
Carlton,12,2015,16,85+
Carver,1,2015,21,85+
Carver,2,2015,11,85+
Carver,3,2015,14,85+
Carver,4,2015,15,85+
Carver,5,2015,17,85+
Carver,6,2015,10,85+
Carver,7,2015,20,85+
Carver,8,2015,24,85+
Carver,9,2015,18,85+
Carver,10,2015,23,85+
Carver,11,2015,21,85+
Carver,12,2015,16,85+
Cass,1,2015,12,85+
Chippewa,1,2015,10,85+
Chippewa,11,2015,11,85+
Chisago,1,2015,18,85+
Chisago,3,2015,14,85+
Chisago,4,2015,14,85+
Chisago,5,2015,10,85+
Chisago,8,2015,18,85+
Chisago,9,2015,13,85+
Chisago,10,2015,11,85+
Chisago,11,2015,13,85+
Chisago,12,2015,12,85+
Clay,1,2015,16,85+
Clay,2,2015,16,85+
Clay,3,2015,13,85+
Clay,4,2015,16,85+
Clay,5,2015,16,85+
Clay,6,2015,14,85+
Clay,7,2015,20,85+
Clay,8,2015,14,85+
Clay,10,2015,14,85+
Clay,11,2015,12,85+
Clay,12,2015,16,85+
Crow Wing,1,2015,20,85+
Crow Wing,2,2015,16,85+
Crow Wing,3,2015,29,85+
Crow Wing,4,2015,20,85+
Crow Wing,5,2015,25,85+
Crow Wing,6,2015,21,85+
Crow Wing,7,2015,15,85+
Crow Wing,8,2015,12,85+
Crow Wing,9,2015,29,85+
Crow Wing,10,2015,19,85+
Crow Wing,11,2015,20,85+
Crow Wing,12,2015,25,85+
Dakota,1,2015,94,85+
Dakota,2,2015,66,85+
Dakota,3,2015,85,85+
Dakota,4,2015,57,85+
Dakota,5,2015,80,85+
Dakota,6,2015,69,85+
Dakota,7,2015,78,85+
Dakota,8,2015,63,85+
Dakota,9,2015,57,85+
Dakota,10,2015,72,85+
Dakota,11,2015,63,85+
Dakota,12,2015,79,85+
Douglas,1,2015,21,85+
Douglas,2,2015,20,85+
Douglas,3,2015,11,85+
Douglas,4,2015,18,85+
Douglas,5,2015,13,85+
Douglas,6,2015,12,85+
Douglas,7,2015,17,85+
Douglas,8,2015,14,85+
Douglas,9,2015,17,85+
Douglas,10,2015,14,85+
Douglas,11,2015,13,85+
Douglas,12,2015,17,85+
Faribault,1,2015,12,85+
Faribault,3,2015,10,85+
Faribault,10,2015,10,85+
Fillmore,1,2015,10,85+
Fillmore,2,2015,16,85+
Fillmore,3,2015,10,85+
Fillmore,4,2015,10,85+
Fillmore,9,2015,13,85+
Fillmore,10,2015,11,85+
Fillmore,11,2015,15,85+
Freeborn,1,2015,19,85+
Freeborn,2,2015,23,85+
Freeborn,5,2015,16,85+
Freeborn,6,2015,15,85+
Freeborn,7,2015,11,85+
Freeborn,10,2015,17,85+
Freeborn,11,2015,11,85+
Freeborn,12,2015,11,85+
Goodhue,1,2015,20,85+
Goodhue,2,2015,16,85+
Goodhue,3,2015,21,85+
Goodhue,4,2015,19,85+
Goodhue,5,2015,16,85+
Goodhue,6,2015,13,85+
Goodhue,7,2015,14,85+
Goodhue,8,2015,10,85+
Goodhue,9,2015,18,85+
Goodhue,10,2015,15,85+
Goodhue,11,2015,22,85+
Goodhue,12,2015,28,85+
Hennepin,1,2015,342,85+
Hennepin,2,2015,324,85+
Hennepin,3,2015,299,85+
Hennepin,4,2015,256,85+
Hennepin,5,2015,280,85+
Hennepin,6,2015,234,85+
Hennepin,7,2015,242,85+
Hennepin,8,2015,272,85+
Hennepin,9,2015,260,85+
Hennepin,10,2015,305,85+
Hennepin,11,2015,264,85+
Hennepin,12,2015,294,85+
Houston,1,2015,14,85+
Houston,5,2015,10,85+
Houston,8,2015,13,85+
Houston,12,2015,10,85+
Isanti,3,2015,16,85+
Isanti,4,2015,13,85+
Isanti,11,2015,10,85+
Itasca,1,2015,15,85+
Itasca,2,2015,13,85+
Itasca,3,2015,22,85+
Itasca,4,2015,23,85+
Itasca,6,2015,24,85+
Itasca,7,2015,16,85+
Itasca,8,2015,16,85+
Itasca,9,2015,20,85+
Itasca,10,2015,15,85+
Itasca,11,2015,20,85+
Itasca,12,2015,16,85+
Jackson,12,2015,10,85+
Kandiyohi,1,2015,23,85+
Kandiyohi,2,2015,13,85+
Kandiyohi,3,2015,16,85+
Kandiyohi,6,2015,11,85+
Kandiyohi,8,2015,10,85+
Kandiyohi,10,2015,11,85+
Kandiyohi,11,2015,17,85+
Kandiyohi,12,2015,16,85+
Lake,1,2015,10,85+
Le Sueur,3,2015,11,85+
Le Sueur,4,2015,12,85+
Lincoln,1,2015,10,85+
Lyon,1,2015,18,85+
Lyon,3,2015,10,85+
Lyon,4,2015,13,85+
Lyon,5,2015,10,85+
Lyon,7,2015,11,85+
Lyon,10,2015,12,85+
Lyon,11,2015,15,85+
McLeod,1,2015,10,85+
McLeod,2,2015,10,85+
McLeod,3,2015,14,85+
McLeod,4,2015,10,85+
McLeod,5,2015,12,85+
McLeod,6,2015,15,85+
McLeod,8,2015,15,85+
McLeod,9,2015,15,85+
McLeod,11,2015,16,85+
McLeod,12,2015,14,85+
Martin,1,2015,17,85+
Martin,3,2015,16,85+
Martin,4,2015,13,85+
Martin,5,2015,14,85+
Martin,7,2015,10,85+
Martin,9,2015,14,85+
Martin,10,2015,11,85+
Martin,11,2015,17,85+
Martin,12,2015,14,85+
Meeker,4,2015,11,85+
Meeker,11,2015,10,85+
Mille Lacs,1,2015,13,85+
Mille Lacs,4,2015,13,85+
Mille Lacs,6,2015,10,85+
Mille Lacs,9,2015,10,85+
Morrison,1,2015,11,85+
Morrison,2,2015,14,85+
Morrison,4,2015,14,85+
Morrison,5,2015,11,85+
Morrison,7,2015,10,85+
Morrison,10,2015,10,85+
Morrison,11,2015,10,85+
Morrison,12,2015,14,85+
Mower,1,2015,19,85+
Mower,2,2015,16,85+
Mower,3,2015,12,85+
Mower,4,2015,14,85+
Mower,5,2015,19,85+
Mower,6,2015,12,85+
Mower,7,2015,17,85+
Mower,8,2015,17,85+
Mower,9,2015,12,85+
Mower,10,2015,13,85+
Mower,11,2015,16,85+
Mower,12,2015,19,85+
Nicollet,1,2015,18,85+
Nicollet,2,2015,11,85+
Olmsted,1,2015,50,85+
Olmsted,2,2015,30,85+
Olmsted,3,2015,49,85+
Olmsted,4,2015,26,85+
Olmsted,5,2015,43,85+
Olmsted,6,2015,29,85+
Olmsted,7,2015,26,85+
Olmsted,8,2015,26,85+
Olmsted,9,2015,34,85+
Olmsted,10,2015,39,85+
Olmsted,11,2015,32,85+
Olmsted,12,2015,36,85+
Otter Tail,1,2015,26,85+
Otter Tail,2,2015,15,85+
Otter Tail,3,2015,24,85+
Otter Tail,4,2015,32,85+
Otter Tail,5,2015,23,85+
Otter Tail,6,2015,28,85+
Otter Tail,7,2015,21,85+
Otter Tail,8,2015,27,85+
Otter Tail,9,2015,15,85+
Otter Tail,10,2015,27,85+
Otter Tail,11,2015,21,85+
Otter Tail,12,2015,25,85+
Pennington,8,2015,10,85+
Pine,4,2015,13,85+
Pipestone,10,2015,10,85+
Polk,1,2015,14,85+
Polk,2,2015,13,85+
Polk,3,2015,20,85+
Polk,4,2015,12,85+
Polk,5,2015,13,85+
Polk,6,2015,12,85+
Polk,8,2015,13,85+
Polk,9,2015,11,85+
Polk,10,2015,14,85+
Polk,12,2015,10,85+
Ramsey,1,2015,166,85+
Ramsey,2,2015,127,85+
Ramsey,3,2015,168,85+
Ramsey,4,2015,150,85+
Ramsey,5,2015,120,85+
Ramsey,6,2015,136,85+
Ramsey,7,2015,139,85+
Ramsey,8,2015,132,85+
Ramsey,9,2015,123,85+
Ramsey,10,2015,138,85+
Ramsey,11,2015,137,85+
Ramsey,12,2015,129,85+
Redwood,1,2015,10,85+
Redwood,3,2015,10,85+
Renville,5,2015,10,85+
Renville,6,2015,12,85+
Renville,11,2015,11,85+
Renville,12,2015,10,85+
Rice,1,2015,20,85+
Rice,2,2015,16,85+
Rice,3,2015,21,85+
Rice,4,2015,18,85+
Rice,5,2015,14,85+
Rice,6,2015,13,85+
Rice,7,2015,13,85+
Rice,8,2015,14,85+
Rice,9,2015,11,85+
Rice,10,2015,20,85+
Rice,12,2015,14,85+
Rock,8,2015,10,85+
Roseau,1,2015,11,85+
Roseau,11,2015,11,85+
St. Louis,1,2015,79,85+
St. Louis,2,2015,64,85+
St. Louis,3,2015,72,85+
St. Louis,4,2015,64,85+
St. Louis,5,2015,63,85+
St. Louis,6,2015,62,85+
St. Louis,7,2015,58,85+
St. Louis,8,2015,68,85+
St. Louis,9,2015,54,85+
St. Louis,10,2015,75,85+
St. Louis,11,2015,59,85+
St. Louis,12,2015,52,85+
Scott,1,2015,29,85+
Scott,2,2015,26,85+
Scott,3,2015,22,85+
Scott,4,2015,14,85+
Scott,5,2015,14,85+
Scott,6,2015,13,85+
Scott,7,2015,20,85+
Scott,8,2015,23,85+
Scott,9,2015,15,85+
Scott,10,2015,15,85+
Scott,11,2015,26,85+
Scott,12,2015,24,85+
Sherburne,1,2015,20,85+
Sherburne,2,2015,15,85+
Sherburne,3,2015,14,85+
Sherburne,4,2015,22,85+
Sherburne,5,2015,12,85+
Sherburne,6,2015,17,85+
Sherburne,7,2015,17,85+
Sherburne,8,2015,12,85+
Sherburne,9,2015,15,85+
Sherburne,10,2015,14,85+
Sherburne,11,2015,18,85+
Sherburne,12,2015,18,85+
Stearns,1,2015,31,85+
Stearns,2,2015,30,85+
Stearns,3,2015,38,85+
Stearns,4,2015,30,85+
Stearns,5,2015,42,85+
Stearns,6,2015,33,85+
Stearns,7,2015,29,85+
Stearns,8,2015,27,85+
Stearns,9,2015,24,85+
Stearns,10,2015,30,85+
Stearns,11,2015,30,85+
Stearns,12,2015,35,85+
Steele,1,2015,19,85+
Steele,2,2015,11,85+
Steele,4,2015,11,85+
Steele,7,2015,11,85+
Steele,10,2015,13,85+
Steele,11,2015,17,85+
Swift,5,2015,10,85+
Todd,8,2015,10,85+
Wabasha,4,2015,11,85+
Wabasha,7,2015,14,85+
Wadena,3,2015,13,85+
Wadena,7,2015,10,85+
Wadena,8,2015,11,85+
Waseca,1,2015,11,85+
Waseca,3,2015,11,85+
Waseca,10,2015,12,85+
Washington,1,2015,57,85+
Washington,2,2015,39,85+
Washington,3,2015,50,85+
Washington,4,2015,54,85+
Washington,5,2015,34,85+
Washington,6,2015,47,85+
Washington,7,2015,44,85+
Washington,8,2015,46,85+
Washington,9,2015,40,85+
Washington,10,2015,50,85+
Washington,11,2015,45,85+
Washington,12,2015,56,85+
Watonwan,9,2015,10,85+
Winona,1,2015,25,85+
Winona,2,2015,11,85+
Winona,3,2015,22,85+
Winona,4,2015,15,85+
Winona,5,2015,13,85+
Winona,6,2015,20,85+
Winona,7,2015,19,85+
Winona,8,2015,13,85+
Winona,9,2015,12,85+
Winona,10,2015,20,85+
Winona,11,2015,12,85+
Winona,12,2015,12,85+
Wright,1,2015,20,85+
Wright,2,2015,18,85+
Wright,3,2015,18,85+
Wright,4,2015,27,85+
Wright,5,2015,22,85+
Wright,6,2015,17,85+
Wright,7,2015,19,85+
Wright,8,2015,20,85+
Wright,9,2015,20,85+
Wright,10,2015,19,85+
Wright,11,2015,23,85+
Wright,12,2015,21,85+
Hennepin,2,2016,12,1
Hennepin,3,2016,13,1
Hennepin,5,2016,11,1
Hennepin,8,2016,10,1
Hennepin,8,2016,11,15-24
Hennepin,1,2016,18,25-34
Hennepin,2,2016,12,25-34
Hennepin,3,2016,22,25-34
Hennepin,4,2016,12,25-34
Hennepin,5,2016,12,25-34
Hennepin,6,2016,18,25-34
Hennepin,7,2016,18,25-34
Hennepin,8,2016,10,25-34
Hennepin,9,2016,14,25-34
Hennepin,10,2016,12,25-34
Hennepin,11,2016,13,25-34
Hennepin,12,2016,15,25-34
Ramsey,6,2016,10,25-34
Anoka,4,2016,10,35-44
Dakota,4,2016,14,35-44
Dakota,8,2016,10,35-44
Hennepin,1,2016,17,35-44
Hennepin,2,2016,18,35-44
Hennepin,3,2016,22,35-44
Hennepin,4,2016,12,35-44
Hennepin,5,2016,16,35-44
Hennepin,6,2016,18,35-44
Hennepin,7,2016,21,35-44
Hennepin,8,2016,14,35-44
Hennepin,9,2016,12,35-44
Hennepin,10,2016,19,35-44
Hennepin,11,2016,19,35-44
Hennepin,12,2016,18,35-44
Ramsey,3,2016,10,35-44
Ramsey,4,2016,11,35-44
Ramsey,6,2016,11,35-44
Ramsey,7,2016,11,35-44
Anoka,1,2016,12,45-54
Anoka,2,2016,11,45-54
Anoka,3,2016,15,45-54
Anoka,7,2016,14,45-54
Anoka,9,2016,10,45-54
Anoka,10,2016,15,45-54
Dakota,1,2016,21,45-54
Dakota,4,2016,14,45-54
Dakota,7,2016,10,45-54
Dakota,8,2016,12,45-54
Dakota,9,2016,12,45-54
Dakota,10,2016,11,45-54
Dakota,12,2016,10,45-54
Hennepin,1,2016,32,45-54
Hennepin,2,2016,45,45-54
Hennepin,3,2016,41,45-54
Hennepin,4,2016,47,45-54
Hennepin,5,2016,42,45-54
Hennepin,6,2016,39,45-54
Hennepin,7,2016,22,45-54
Hennepin,8,2016,45,45-54
Hennepin,9,2016,38,45-54
Hennepin,10,2016,33,45-54
Hennepin,11,2016,35,45-54
Hennepin,12,2016,31,45-54
Ramsey,1,2016,20,45-54
Ramsey,2,2016,31,45-54
Ramsey,3,2016,24,45-54
Ramsey,4,2016,23,45-54
Ramsey,5,2016,16,45-54
Ramsey,6,2016,21,45-54
Ramsey,7,2016,22,45-54
Ramsey,8,2016,14,45-54
Ramsey,9,2016,20,45-54
Ramsey,10,2016,18,45-54
Ramsey,11,2016,19,45-54
Ramsey,12,2016,19,45-54
St. Louis,4,2016,11,45-54
St. Louis,6,2016,16,45-54
St. Louis,10,2016,12,45-54
St. Louis,12,2016,12,45-54
Washington,2,2016,11,45-54
Washington,5,2016,10,45-54
Anoka,1,2016,22,55-64
Anoka,2,2016,29,55-64
Anoka,3,2016,36,55-64
Anoka,4,2016,28,55-64
Anoka,5,2016,22,55-64
Anoka,6,2016,21,55-64
Anoka,7,2016,21,55-64
Anoka,8,2016,23,55-64
Anoka,9,2016,29,55-64
Anoka,10,2016,31,55-64
Anoka,11,2016,26,55-64
Anoka,12,2016,33,55-64
Crow Wing,7,2016,10,55-64
Crow Wing,12,2016,10,55-64
Dakota,1,2016,31,55-64
Dakota,2,2016,18,55-64
Dakota,3,2016,24,55-64
Dakota,4,2016,20,55-64
Dakota,5,2016,21,55-64
Dakota,6,2016,27,55-64
Dakota,7,2016,26,55-64
Dakota,8,2016,17,55-64
Dakota,9,2016,29,55-64
Dakota,10,2016,24,55-64
Dakota,11,2016,24,55-64
Dakota,12,2016,30,55-64
Hennepin,1,2016,107,55-64
Hennepin,2,2016,67,55-64
Hennepin,3,2016,95,55-64
Hennepin,4,2016,70,55-64
Hennepin,5,2016,89,55-64
Hennepin,6,2016,90,55-64
Hennepin,7,2016,74,55-64
Hennepin,8,2016,72,55-64
Hennepin,9,2016,86,55-64
Hennepin,10,2016,80,55-64
Hennepin,11,2016,78,55-64
Hennepin,12,2016,87,55-64
Isanti,4,2016,10,55-64
Olmsted,1,2016,13,55-64
Olmsted,4,2016,13,55-64
Olmsted,6,2016,14,55-64
Olmsted,7,2016,12,55-64
Olmsted,8,2016,12,55-64
Olmsted,9,2016,12,55-64
Olmsted,10,2016,12,55-64
Olmsted,11,2016,11,55-64
Olmsted,12,2016,15,55-64
Ramsey,1,2016,44,55-64
Ramsey,2,2016,38,55-64
Ramsey,3,2016,52,55-64
Ramsey,4,2016,45,55-64
Ramsey,5,2016,40,55-64
Ramsey,6,2016,36,55-64
Ramsey,7,2016,52,55-64
Ramsey,8,2016,40,55-64
Ramsey,9,2016,45,55-64
Ramsey,10,2016,52,55-64
Ramsey,11,2016,47,55-64
Ramsey,12,2016,51,55-64
St. Louis,1,2016,25,55-64
St. Louis,2,2016,20,55-64
St. Louis,3,2016,24,55-64
St. Louis,4,2016,21,55-64
St. Louis,5,2016,21,55-64
St. Louis,6,2016,19,55-64
St. Louis,7,2016,24,55-64
St. Louis,8,2016,21,55-64
St. Louis,9,2016,20,55-64
St. Louis,10,2016,21,55-64
St. Louis,11,2016,21,55-64
St. Louis,12,2016,16,55-64
Scott,8,2016,12,55-64
Stearns,1,2016,11,55-64
Stearns,2,2016,10,55-64
Stearns,3,2016,10,55-64
Stearns,6,2016,16,55-64
Stearns,8,2016,10,55-64
Stearns,9,2016,12,55-64
Stearns,10,2016,11,55-64
Stearns,12,2016,11,55-64
Washington,1,2016,14,55-64
Washington,2,2016,16,55-64
Washington,3,2016,13,55-64
Washington,4,2016,13,55-64
Washington,5,2016,11,55-64
Washington,6,2016,11,55-64
Washington,7,2016,18,55-64
Washington,8,2016,21,55-64
Washington,9,2016,17,55-64
Washington,10,2016,14,55-64
Washington,11,2016,14,55-64
Washington,12,2016,17,55-64
Wright,2,2016,13,55-64
Wright,3,2016,14,55-64
Wright,12,2016,12,55-64
Anoka,1,2016,34,65-74
Anoka,2,2016,24,65-74
Anoka,3,2016,25,65-74
Anoka,4,2016,30,65-74
Anoka,5,2016,43,65-74
Anoka,6,2016,34,65-74
Anoka,7,2016,32,65-74
Anoka,8,2016,44,65-74
Anoka,9,2016,29,65-74
Anoka,10,2016,43,65-74
Anoka,11,2016,46,65-74
Anoka,12,2016,29,65-74
Becker,10,2016,10,65-74
Beltrami,8,2016,10,65-74
Blue Earth,3,2016,11,65-74
Cass,7,2016,10,65-74
Chisago,4,2016,12,65-74
Chisago,8,2016,11,65-74
Chisago,11,2016,11,65-74
Chisago,12,2016,10,65-74
Clay,9,2016,12,65-74
Clay,11,2016,12,65-74
Crow Wing,1,2016,13,65-74
Crow Wing,3,2016,14,65-74
Crow Wing,4,2016,12,65-74
Crow Wing,6,2016,20,65-74
Crow Wing,9,2016,10,65-74
Crow Wing,10,2016,16,65-74
Crow Wing,11,2016,13,65-74
Crow Wing,12,2016,11,65-74
Dakota,1,2016,46,65-74
Dakota,2,2016,43,65-74
Dakota,3,2016,39,65-74
Dakota,4,2016,28,65-74
Dakota,5,2016,44,65-74
Dakota,6,2016,32,65-74
Dakota,7,2016,28,65-74
Dakota,8,2016,36,65-74
Dakota,9,2016,24,65-74
Dakota,10,2016,45,65-74
Dakota,11,2016,40,65-74
Dakota,12,2016,39,65-74
Douglas,2,2016,10,65-74
Goodhue,6,2016,12,65-74
Hennepin,1,2016,128,65-74
Hennepin,2,2016,115,65-74
Hennepin,3,2016,135,65-74
Hennepin,4,2016,107,65-74
Hennepin,5,2016,104,65-74
Hennepin,6,2016,107,65-74
Hennepin,7,2016,108,65-74
Hennepin,8,2016,110,65-74
Hennepin,9,2016,122,65-74
Hennepin,10,2016,114,65-74
Hennepin,11,2016,118,65-74
Hennepin,12,2016,125,65-74
Itasca,1,2016,12,65-74
Itasca,3,2016,11,65-74
Itasca,4,2016,10,65-74
Kandiyohi,2,2016,10,65-74
McLeod,5,2016,10,65-74
Olmsted,1,2016,15,65-74
Olmsted,2,2016,10,65-74
Olmsted,3,2016,12,65-74
Olmsted,5,2016,12,65-74
Olmsted,7,2016,10,65-74
Olmsted,9,2016,15,65-74
Olmsted,10,2016,13,65-74
Olmsted,11,2016,17,65-74
Olmsted,12,2016,19,65-74
Otter Tail,5,2016,13,65-74
Otter Tail,7,2016,13,65-74
Otter Tail,9,2016,13,65-74
Otter Tail,10,2016,11,65-74
Ramsey,1,2016,55,65-74
Ramsey,2,2016,52,65-74
Ramsey,3,2016,44,65-74
Ramsey,4,2016,53,65-74
Ramsey,5,2016,61,65-74
Ramsey,6,2016,60,65-74
Ramsey,7,2016,52,65-74
Ramsey,8,2016,44,65-74
Ramsey,9,2016,55,65-74
Ramsey,10,2016,48,65-74
Ramsey,11,2016,46,65-74
Ramsey,12,2016,71,65-74
Rice,11,2016,13,65-74
St. Louis,1,2016,28,65-74
St. Louis,2,2016,27,65-74
St. Louis,3,2016,30,65-74
St. Louis,4,2016,39,65-74
St. Louis,5,2016,39,65-74
St. Louis,6,2016,31,65-74
St. Louis,7,2016,36,65-74
St. Louis,8,2016,21,65-74
St. Louis,9,2016,27,65-74
St. Louis,10,2016,41,65-74
St. Louis,11,2016,35,65-74
St. Louis,12,2016,43,65-74
Scott,1,2016,10,65-74
Scott,2,2016,12,65-74
Scott,3,2016,14,65-74
Scott,6,2016,12,65-74
Scott,7,2016,15,65-74
Scott,9,2016,11,65-74
Scott,10,2016,11,65-74
Scott,12,2016,10,65-74
Sherburne,2,2016,10,65-74
Sherburne,5,2016,14,65-74
Sherburne,6,2016,10,65-74
Stearns,1,2016,14,65-74
Stearns,2,2016,11,65-74
Stearns,3,2016,10,65-74
Stearns,4,2016,10,65-74
Stearns,5,2016,15,65-74
Stearns,6,2016,15,65-74
Stearns,8,2016,19,65-74
Stearns,9,2016,14,65-74
Stearns,10,2016,11,65-74
Stearns,11,2016,18,65-74
Stearns,12,2016,13,65-74
Washington,1,2016,26,65-74
Washington,2,2016,11,65-74
Washington,3,2016,22,65-74
Washington,4,2016,25,65-74
Washington,5,2016,24,65-74
Washington,6,2016,21,65-74
Washington,7,2016,14,65-74
Washington,8,2016,22,65-74
Washington,9,2016,28,65-74
Washington,10,2016,20,65-74
Washington,11,2016,29,65-74
Washington,12,2016,21,65-74
Wright,1,2016,11,65-74
Wright,2,2016,13,65-74
Wright,3,2016,15,65-74
Wright,4,2016,13,65-74
Wright,5,2016,10,65-74
Wright,6,2016,12,65-74
Wright,8,2016,10,65-74
Wright,9,2016,11,65-74
Wright,10,2016,12,65-74
Wright,11,2016,15,65-74
Wright,12,2016,19,65-74
Anoka,1,2016,46,75-84
Anoka,2,2016,44,75-84
Anoka,3,2016,42,75-84
Anoka,4,2016,38,75-84
Anoka,5,2016,36,75-84
Anoka,6,2016,33,75-84
Anoka,7,2016,45,75-84
Anoka,8,2016,35,75-84
Anoka,9,2016,45,75-84
Anoka,10,2016,43,75-84
Anoka,11,2016,38,75-84
Anoka,12,2016,40,75-84
Becker,4,2016,12,75-84
Beltrami,9,2016,10,75-84
Beltrami,12,2016,13,75-84
Benton,10,2016,11,75-84
Benton,11,2016,11,75-84
Blue Earth,6,2016,10,75-84
Blue Earth,8,2016,14,75-84
Brown,3,2016,10,75-84
Carlton,1,2016,15,75-84
Carlton,10,2016,10,75-84
Carlton,12,2016,12,75-84
Carver,3,2016,14,75-84
Carver,5,2016,11,75-84
Carver,9,2016,14,75-84
Carver,10,2016,16,75-84
Carver,11,2016,10,75-84
Carver,12,2016,11,75-84
Cass,8,2016,10,75-84
Cass,12,2016,12,75-84
Chisago,1,2016,12,75-84
Chisago,3,2016,10,75-84
Chisago,5,2016,10,75-84
Chisago,9,2016,12,75-84
Chisago,12,2016,13,75-84
Clay,5,2016,14,75-84
Crow Wing,2,2016,14,75-84
Crow Wing,3,2016,16,75-84
Crow Wing,5,2016,12,75-84
Crow Wing,6,2016,14,75-84
Crow Wing,7,2016,15,75-84
Crow Wing,8,2016,14,75-84
Crow Wing,9,2016,15,75-84
Crow Wing,10,2016,18,75-84
Crow Wing,11,2016,21,75-84
Dakota,1,2016,47,75-84
Dakota,2,2016,37,75-84
Dakota,3,2016,48,75-84
Dakota,4,2016,42,75-84
Dakota,5,2016,44,75-84
Dakota,6,2016,34,75-84
Dakota,7,2016,57,75-84
Dakota,8,2016,55,75-84
Dakota,9,2016,48,75-84
Dakota,10,2016,53,75-84
Dakota,11,2016,64,75-84
Dakota,12,2016,64,75-84
Douglas,2,2016,11,75-84
Douglas,3,2016,11,75-84
Douglas,5,2016,11,75-84
Douglas,7,2016,11,75-84
Douglas,12,2016,11,75-84
Fillmore,9,2016,11,75-84
Freeborn,1,2016,14,75-84
Freeborn,2,2016,12,75-84
Freeborn,3,2016,10,75-84
Freeborn,7,2016,14,75-84
Goodhue,1,2016,10,75-84
Goodhue,2,2016,15,75-84
Goodhue,3,2016,14,75-84
Goodhue,7,2016,11,75-84
Goodhue,8,2016,13,75-84
Goodhue,10,2016,12,75-84
Goodhue,11,2016,10,75-84
Hennepin,1,2016,165,75-84
Hennepin,2,2016,156,75-84
Hennepin,3,2016,161,75-84
Hennepin,4,2016,159,75-84
Hennepin,5,2016,146,75-84
Hennepin,6,2016,139,75-84
Hennepin,7,2016,148,75-84
Hennepin,8,2016,156,75-84
Hennepin,9,2016,150,75-84
Hennepin,10,2016,155,75-84
Hennepin,11,2016,141,75-84
Hennepin,12,2016,149,75-84
Hubbard,5,2016,12,75-84
